Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_25_28_350.jpg;1.988358;0;0.9999974;2.111322;102.8376;92.55655;358.2904;63.68818;0.2364488
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_25_28_416.jpg;6.000848;0;1;1.989189;102.8923;92.6569;358.1323;63.40784;0.2255891
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_25_28_483.jpg;2.017496;0;1;1.836758;102.9465;92.75301;358.1439;62.87447;0.06413044
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_25_28_550.jpg;0;0;1;1.712635;103.014;92.87762;358.4856;62.1492;359.9811
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_25_28_616.jpg;0;0;1;1.602393;103.0611;92.9645;358.8554;61.95103;-0.001013658
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_25_28_683.jpg;0;0;1;1.306925;103.0984;93.03326;358.8753;61.91228;-0.0009694065
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_25_28_750.jpg;4.007344;0;1;1.075128;103.1354;93.10302;358.5373;62.01638;-0.005648993
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_25_28_817.jpg;8.002707;0;1;0.9594196;103.1605;93.15079;358.4608;62.01786;0.0005271552
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_25_28_883.jpg;12.0069;0;1;0.8023902;103.1842;93.19532;358.6092;62.17583;-0.005513854
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_25_28_950.jpg;12.03206;0;1;0.5951253;103.2035;93.23569;358.6041;62.79459;-0.000455063
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_25_29_017.jpg;8.034823;0;1;0.3349336;103.2088;93.24825;358.3859;62.90155;-0.004029463
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_25_29_083.jpg;4.03542;0;1;0.06832093;103.2089;93.24865;358.189;62.91331;0.007082121
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_25_29_150.jpg;0.03179356;0;1;-0.01559347;103.2089;93.24879;358.3279;62.91679;0.004948071
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_25_29_217.jpg;0;0;1;-0.08412204;103.2089;93.24886;358.7491;62.92651;0.008061705
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_25_29_283.jpg;4.004963;0;0;-0.1504741;103.2088;93.24864;359.2528;63.16684;0.04731297
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_25_29_350.jpg;7.995796;0;0;-0.1433357;103.2087;93.24841;359.8899;64.84665;0.08940759
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_25_29_417.jpg;12.00429;0;0;-0.1342206;103.2086;93.24826;0.3327098;66.88815;0.08860353
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_25_29_483.jpg;15;0;0;-0.1193966;103.2086;93.2481;0.7257702;69.46988;0.04001646
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_25_29_550.jpg;15;0;0;-0.09580766;103.2085;93.24792;1.130535;73.06909;359.9563
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_25_29_617.jpg;15;0;0;-0.06915061;103.2084;93.24776;1.289655;75.77068;359.9519
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_25_29_683.jpg;13.00855;0;0;0.05459121;103.2084;93.24763;1.233902;78.35336;0.04325589
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_25_29_750.jpg;15;0;0;0.05440318;103.2085;93.24765;1.032057;81.95233;0.1048663
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_25_29_817.jpg;15;0;0;0.0565345;103.2085;93.2477;0.8702343;84.65194;0.1524091
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_25_29_883.jpg;13.02709;0;0;0.05729667;103.2086;93.24776;0.70855;87.23339;0.2077668
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_25_29_950.jpg;9.029027;0;0;0.05636207;103.2086;93.24785;0.4954146;89.6367;0.2968482
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_25_30_017.jpg;5.028595;0;0;0.0544414;103.2087;93.2479;0.3381039;90.66125;0.3650406
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_25_30_083.jpg;1.027303;0;0;0.05063814;103.2088;93.24796;0.1837965;91.08646;0.4263252
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_25_30_150.jpg;0;0;0;0.04700751;103.2089;93.24802;359.9871;91.08792;0.488815
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_25_30_216.jpg;-1.971954;0;0;0.04287938;103.2089;93.24809;359.8499;90.85269;0.5189027
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_25_30_283.jpg;0;0;0;0.03274629;103.209;93.24814;359.74;90.85449;0.5221397
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_25_30_351.jpg;0;0;0;0.02687378;103.2089;93.24818;359.625;90.85583;0.4980996
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_25_30_417.jpg;0;0;0;0.02307568;103.2089;93.24821;359.5605;90.85651;0.4632614
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_25_30_484.jpg;4.009725;0;0;0.0195861;103.2089;93.24822;359.5155;91.33939;0.423019
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_25_30_550.jpg;8.006839;0;0;0.01851782;103.2089;93.24825;359.483;93.02362;0.3682998
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_25_30_616.jpg;4.016882;0;0;0.01807998;103.2089;93.24826;359.4681;93.86508;0.3193021
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_25_30_683.jpg;4.034623;0;0;0.017775;103.2088;93.24826;359.4635;94.83044;0.2696078
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_25_30_750.jpg;0.0387682;0;0;-0.01772602;103.2088;93.24826;359.4678;95.0791;0.1927505
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_25_30_817.jpg;0;0;0;-0.01776872;103.2088;93.24826;359.4818;95.07907;0.1345763
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_25_30_883.jpg;0;0;0;-0.01797158;103.2088;93.24825;359.5046;95.07907;0.07870557
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_25_30_950.jpg;0;0;0;-0.01813574;103.2087;93.24822;359.5471;95.07904;0.00941471
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_25_31_017.jpg;-4.003259;0;0;-0.01822538;103.2087;93.24821;359.587;94.4769;359.9583
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_25_31_083.jpg;-0.00533022;0;0;-0.01813189;103.2087;93.2482;359.6322;94.23746;359.9155
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_25_31_150.jpg;0;0;0;-0.01800352;103.2087;93.24818;359.698;94.23746;359.8691
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_25_31_217.jpg;0;0;0.1004094;-0.01773083;103.2087;93.24815;359.75;94.23746;359.8409
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_25_31_283.jpg;0;0;0.299345;-0.01713907;103.2087;93.24812;359.803;94.23749;359.8185
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_25_31_350.jpg;0;0;0.4992952;-0.01653019;103.2087;93.24811;359.8734;94.23749;359.7973
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_25_31_417.jpg;0;0;0.6996632;-0.01579322;103.2087;93.24809;359.9247;94.23752;359.7879
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_25_31_484.jpg;0;0;0.8993154;-0.01463984;103.2087;93.24807;359.9738;94.23752;359.7837
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_25_31_550.jpg;0;0;1;-0.01367533;103.2087;93.24803;0.03428612;94.23755;359.7854
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_25_31_617.jpg;0;0;1;-0.0126534;103.2087;93.24802;0.07517827;94.23755;359.7918
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_25_31_683.jpg;0;0;1;-0.01125129;103.2087;93.24801;0.1116568;94.23758;359.8018
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_25_31_750.jpg;0;0;1;-0.0102111;103.2087;93.24799;0.1527895;94.23758;359.8201
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_25_31_817.jpg;0;0;1;0;103.2087;93.24799;0.1776979;94.23758;359.8368
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_25_31_883.jpg;0;0;1;0;103.2087;93.24798;0.1973847;94.23758;359.8553
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_25_31_950.jpg;0;0;1;0;103.2087;93.24798;0.2155274;94.23758;359.8821
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_25_32_016.jpg;0;0;1;0;103.2087;93.24798;0.2232073;94.23758;359.903
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_25_32_083.jpg;0;0;1;0;103.2087;93.24798;0.2260433;94.23758;359.9241
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_25_32_150.jpg;0;0;1;0;103.2087;93.24799;0.222815;94.23758;359.9516
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_25_32_217.jpg;0;0;1;0;103.2088;93.24799;0.2156197;94.23758;359.9714
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_25_32_283.jpg;0;0;1;0;103.2088;93.24799;0.2048086;94.23758;359.99
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_25_32_350.jpg;0;0;1;0;103.2088;93.248;0.1855872;94.23758;0.01260189
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_25_32_417.jpg;0;0;1;0;103.2088;93.24801;0.1682134;94.23758;0.02754947
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_25_32_483.jpg;0;0;1;0;103.2088;93.24802;0.1488751;94.23758;0.04061824
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_25_32_550.jpg;0;0;1;0;103.2088;93.24802;0.1209227;94.23758;0.05494704
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_25_32_617.jpg;0;0;1;0;103.2088;93.24803;0.09898302;94.23761;0.06331112
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_25_32_683.jpg;0;0;1;0;103.2088;93.24805;0.07674071;94.23761;0.06963684
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_25_32_750.jpg;0;0;1;0;103.2088;93.24805;0.04738502;94.23761;0.07498967
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_25_32_817.jpg;0;0;1;0;103.2088;93.24807;0.02612184;94.23761;0.07681037
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_25_32_883.jpg;0;0;1;0;103.2088;93.24807;0.005906252;94.23761;0.07688867
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_25_32_950.jpg;0;0;1;0;103.2088;93.24809;359.9811;94.23764;0.07454649
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_25_33_017.jpg;-4.011845;0;1;0;103.2088;93.24809;359.9645;94.23764;0.07117879
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_25_33_083.jpg;-8.001756;0;1;0;103.2088;93.2481;359.9497;94.23764;0.06663921
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_25_33_150.jpg;-12.00432;0;1;0;103.2088;93.24811;359.9333;94.23764;0.05910298
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_25_33_217.jpg;-15;0;1;0;103.2088;93.24811;359.9234;94.23764;0.05259582
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_25_33_283.jpg;-15;0;1;0;103.2088;93.24812;359.9158;94.23764;0.04557487
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_25_33_350.jpg;-15;0;1;0;103.2088;93.24812;359.9089;94.23764;0.03574077
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_25_33_417.jpg;-14.99151;0;1;0;103.2088;93.24812;359.9063;94.23764;0.02824111
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_25_33_483.jpg;-15;0;1;0;103.2088;93.24812;359.9056;94.23764;0.02081607
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_25_33_550.jpg;-15;0;1;0;103.2088;93.24812;359.9076;94.23764;0.01128276
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_25_33_617.jpg;-15;0;1;0;103.2088;93.24812;359.911;94.23764;0.004571588
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_25_33_684.jpg;-15;0;1;0;103.2088;93.24812;359.916;94.23764;-0.001646267
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_25_33_750.jpg;-15;0;1;0;103.2087;93.24812;359.9244;94.23764;359.991
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_25_33_817.jpg;-15;0;1;0;103.2088;93.24812;359.9319;94.23764;359.9862
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_25_33_883.jpg;-15;0;1;0;103.2088;93.24811;359.9402;94.23764;359.9821
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_25_33_950.jpg;-15;0;1;0;103.2088;93.2481;359.9521;94.23764;359.9778
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_25_34_017.jpg;-15;0;0;0;103.2088;93.24811;359.9625;91.53763;359.9738
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_25_34_083.jpg;-15;0;0;0;103.2088;93.24811;359.9731;88.83764;359.9715
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_25_34_150.jpg;-15;0;0;0;103.2087;93.2481;359.9868;85.23764;359.9711
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_25_34_217.jpg;-15;0;0;0;103.2088;93.2481;-0.003474505;82.53764;359.9724
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_25_34_283.jpg;-15;0;0;0;103.2088;93.2481;0.005413921;79.83765;359.975
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_25_34_350.jpg;-15;0;0;0;103.2087;93.2481;0.01566391;76.23765;359.9799
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_25_34_417.jpg;-11.0113;0;0;0;103.2088;93.24809;0.02182537;74.13647;359.9843
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_25_34_483.jpg;-7.003606;0;0;0;103.2088;93.2481;0.02672466;72.63654;359.9886
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_25_34_550.jpg;-2.99938;0;0;0;103.2088;93.24809;0.03150017;71.67681;359.9939
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_25_34_617.jpg;0.9975502;0;0;0;103.2088;93.24809;0.03395491;71.73637;-0.002675648
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_25_34_683.jpg;5.007536;0;0;0;103.2088;93.24809;0.03559439;72.3981;0.0001225032
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_25_34_750.jpg;9.004927;0;0;0;103.2088;93.24809;0.03669897;74.31873;0.002800936
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_25_34_817.jpg;13.00081;0;0;0;103.2088;93.24809;0.03683367;76.53887;0.004044672
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_25_34_883.jpg;9.006402;0;0;0;103.2088;93.24809;0.03636575;78.39948;0.005328645
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_25_34_950.jpg;5.01004;0;0;0;103.2088;93.24809;0.03477095;79.83991;0.007361413
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_25_35_017.jpg;1.006428;0;0;0;103.2088;93.24809;0.03286036;80.14082;0.009041518
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_25_35_083.jpg;0;0.0998764;0;0;103.2088;93.24821;0.03339428;80.13974;0.0105468
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_25_35_150.jpg;0;0.3001207;0;0;103.2091;93.25002;0.06811678;80.12678;0.01194367
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_25_35_217.jpg;0;0.4991769;0;0.04268447;103.2098;93.25379;0.143983;80.0108;0.01293137
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_25_35_283.jpg;0;0.6999481;0;0.05866009;103.2107;93.25872;0.2373316;80.13422;0.01287293
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_25_35_350.jpg;0;0.899181;0;0.08860742;103.2128;93.27044;0.4507901;80.11393;0.004345546
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_25_35_417.jpg;0;1;0;0.1471066;103.215;93.28344;0.6589432;80.10789;-1.253396E-05
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_25_35_483.jpg;0;1;0;0.2110012;103.2179;93.30016;0.9012261;80.11716;-0.0002783046
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_25_35_550.jpg;0;1;0;0.2719066;103.2228;93.32746;1.242359;80.00636;0.0008825223
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_25_35_617.jpg;0;1;0;0.3035302;103.2265;93.34672;1.288796;79.93198;-0.003900864
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_25_35_683.jpg;0;1;0;0.3798151;103.23;93.36676;1.170498;79.82835;-0.0003652912
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_25_35_750.jpg;0;1;0;0.434186;103.2362;93.40113;1.123699;79.82453;-0.0004939963
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_25_35_817.jpg;0;1;0;0.4935969;103.2418;93.43166;1.160643;79.85332;-0.0006352512
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_25_35_884.jpg;0;1;0;0.5483602;103.248;93.46538;1.220577;79.97726;-0.001523418
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_25_35_950.jpg;0;1;0;0.6072251;103.2569;93.51402;1.244329;79.92007;-0.001257285
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_25_36_017.jpg;0;1;0;0.6596504;103.264;93.55301;1.217624;79.81963;-0.000685695
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_25_36_083.jpg;0;1;0;0.7175455;103.2715;93.59448;1.177505;79.89845;-0.000127933
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_25_36_150.jpg;0;1;0;0.7753211;103.2827;93.65604;1.207239;80.02017;-0.0005062401
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_25_36_217.jpg;0;1;0;0.8157501;103.2916;93.70569;1.231941;80.00008;-0.000996037
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_25_36_283.jpg;0;1;0;0.8812793;103.3009;93.75787;1.235528;79.98295;-0.0004708256
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_25_36_350.jpg;0;1;0;0.9388167;103.3144;93.83235;1.230139;79.96601;-0.0010989
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_25_36_417.jpg;0;1;0;0.9876066;103.325;93.8912;1.210696;79.96833;-0.001069617
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_25_36_483.jpg;0;1;0;1.049154;103.3362;93.95313;1.217184;79.99616;-0.001343216
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_25_36_551.jpg;0;1;0;1.096116;103.352;94.04021;1.224592;80.02581;-0.001253746
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_25_36_617.jpg;0;1;0;1.142213;103.3643;94.10863;1.223476;80.0007;-0.0003898832
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_25_36_683.jpg;0;1;0;1.202363;103.3771;94.17982;1.226628;79.96498;-0.0005424907
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_25_36_750.jpg;0;1;0;1.25107;103.3951;94.27916;1.233424;79.92038;-0.0007549707
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_25_36_817.jpg;0;1;0;1.298208;103.4092;94.35682;1.234726;79.90026;-0.0006958536
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_25_36_883.jpg;0;1;0;1.363091;103.4238;94.43738;1.240578;79.87883;-0.000869372
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_25_36_950.jpg;0;1;0;1.410481;103.4442;94.54904;1.244858;79.85847;-0.0009275305
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_25_37_017.jpg;0;1;0;1.457511;103.4601;94.63602;1.247265;79.8446;-0.0009512025
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_25_37_083.jpg;0;0.8000537;0;1.516755;103.4765;94.72564;1.2517;79.83012;-0.0009335307
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_25_37_150.jpg;0;0.6008515;0;1.550463;103.499;94.84802;1.250818;79.82062;-0.0004643234
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_25_37_217.jpg;0;0.4003507;0;1.575517;103.5161;94.94126;1.245429;79.81152;-0.0004186147
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_25_37_283.jpg;0;0.19973;0;1.593257;103.5333;95.03486;1.219806;79.80184;-0.0003739242
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_25_37_350.jpg;0;0.0001492724;0;1.59582;103.5562;95.1589;1.133231;79.78906;-0.0002686511
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_25_37_417.jpg;0;0;0;1.591628;103.5731;95.25095;1.028041;79.77986;-0.0001381468
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_25_37_484.jpg;0;0;0;1.585171;103.59;95.34226;0.8973324;79.77101;0.0001327447
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_25_37_550.jpg;0;0;0;1.580267;103.6121;95.46313;0.6971368;79.76292;0.007685721
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_25_37_617.jpg;0;0;0;1.575306;103.6285;95.55328;0.5367101;79.76094;0.02078901
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_25_37_683.jpg;0;0;0;1.568595;103.6447;95.64304;0.3710489;79.761;0.03639013
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_25_37_750.jpg;0;0;0;1.563473;103.6663;95.76219;0.146154;79.76109;0.05390727
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_25_37_817.jpg;0;0;0;1.558278;103.6824;95.85126;359.9817;79.76118;0.06443227
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_25_37_883.jpg;0;0;0.09910533;1.551256;103.6985;95.93999;359.8216;79.76129;0.07269847
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_25_37_950.jpg;0;0;0.2993596;1.514627;103.7194;96.05345;359.5463;79.7495;0.04860964
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_25_38_017.jpg;0;0;0.4993144;1.444625;103.7338;96.13112;359.2256;79.73637;0.004966902
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_25_38_083.jpg;0;0;0.6992116;1.294872;103.7459;96.19962;358.7813;79.74065;-0.003960198
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_25_38_150.jpg;0;0;0.8989437;1.184285;103.7608;96.28294;358.3163;79.78395;-0.005588413
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_25_38_217.jpg;0;0;1;1.068449;103.7713;96.34148;358.1889;79.79363;-0.0005096106
